"","Availability","region","year","policy","agg.land","value","global_value"
"2152","20 percent","Canada",2050,"CORE","Grazed Pasture",38.3865349748698,35.3401294955471
"2153","20 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",22.2832389485974,35.3401294955471
"2154","20 percent","Central Asia",2050,"CORE","Grazed Pasture",35.6938212064292,35.3401294955471
"2155","20 percent","China",2050,"CORE","Grazed Pasture",13.9546453462925,35.3401294955471
"2156","20 percent","Colombia",2050,"CORE","Grazed Pasture",40.3934489788964,35.3401294955471
"2157","20 percent","EU-12",2050,"CORE","Grazed Pasture",14.0792951839308,35.3401294955471
"2158","20 percent","EU-15",2050,"CORE","Grazed Pasture",0,35.3401294955471
"2159","20 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",19.3272989097564,35.3401294955471
"2160","20 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",13.8346267072796,35.3401294955471
"2161","20 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",20.219612888982,35.3401294955471
"2162","20 percent","India",2050,"CORE","Grazed Pasture",28.5425757128805,35.3401294955471
"2163","20 percent","Indonesia",2050,"CORE","Grazed Pasture",38.1821969703041,35.3401294955471
"2164","20 percent","Japan",2050,"CORE","Grazed Pasture",0,35.3401294955471
"2165","20 percent","Mexico",2050,"CORE","Grazed Pasture",27.9564751669275,35.3401294955471
"2166","20 percent","Middle East",2050,"CORE","Grazed Pasture",58.7723164788692,35.3401294955471
"2167","20 percent","Pakistan",2050,"CORE","Grazed Pasture",59.8592730745989,35.3401294955471
"2168","20 percent","Russia",2050,"CORE","Grazed Pasture",14.9034544823694,35.3401294955471
"2169","20 percent","South Africa",2050,"CORE","Grazed Pasture",31.2121314745027,35.3401294955471
"2170","20 percent","South America_Northern",2050,"CORE","Grazed Pasture",47.025710004931,35.3401294955471
"2171","20 percent","South America_Southern",2050,"CORE","Grazed Pasture",31.7856263902888,35.3401294955471
"2172","20 percent","South Asia",2050,"CORE","Grazed Pasture",37.5011959669825,35.3401294955471
"2173","20 percent","South Korea",2050,"CORE","Grazed Pasture",20.3465306245564,35.3401294955471
"2174","20 percent","Southeast Asia",2050,"CORE","Grazed Pasture",3.50972693122576,35.3401294955471
"2175","20 percent","Taiwan",2050,"CORE","Grazed Pasture",24.2996041498583,35.3401294955471
"2176","20 percent","USA",2050,"CORE","Grazed Pasture",26.0248896407095,35.3401294955471
"2177","30 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",85.4012472876206,38.6069035434479
"2178","30 percent","Africa_Northern",2050,"CORE","Grazed Pasture",35.0149481874261,38.6069035434479
"2179","30 percent","Africa_Southern",2050,"CORE","Grazed Pasture",76.3685192195007,38.6069035434479
"2180","30 percent","Africa_Western",2050,"CORE","Grazed Pasture",99.2965348355708,38.6069035434479
"2181","30 percent","Argentina",2050,"CORE","Grazed Pasture",25.2126380464826,38.6069035434479
"2182","30 percent","Australia_NZ",2050,"CORE","Grazed Pasture",41.4227332202041,38.6069035434479
"2183","30 percent","Brazil",2050,"CORE","Grazed Pasture",21.7546984540919,38.6069035434479
"2184","30 percent","Canada",2050,"CORE","Grazed Pasture",38.329693863715,38.6069035434479
"2185","30 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",25.2079763580944,38.6069035434479
"2186","30 percent","Central Asia",2050,"CORE","Grazed Pasture",35.2841063481779,38.6069035434479
"2187","30 percent","China",2050,"CORE","Grazed Pasture",15.0082473796628,38.6069035434479
"2188","30 percent","Colombia",2050,"CORE","Grazed Pasture",41.4234218863365,38.6069035434479
"2189","30 percent","EU-12",2050,"CORE","Grazed Pasture",15.8430141494699,38.6069035434479
"2190","30 percent","EU-15",2050,"CORE","Grazed Pasture",0,38.6069035434479
"2191","30 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",19.7063657981599,38.6069035434479
"2192","30 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",16.0968735261401,38.6069035434479
"2193","30 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",22.1919794055737,38.6069035434479
"2194","30 percent","India",2050,"CORE","Grazed Pasture",33.7199896665385,38.6069035434479
"2195","30 percent","Indonesia",2050,"CORE","Grazed Pasture",41.3836051888242,38.6069035434479
"2196","30 percent","Japan",2050,"CORE","Grazed Pasture",0,38.6069035434479
"2197","30 percent","Mexico",2050,"CORE","Grazed Pasture",30.0077737148697,38.6069035434479
"2198","30 percent","Middle East",2050,"CORE","Grazed Pasture",57.7074578463321,38.6069035434479
"2199","30 percent","Pakistan",2050,"CORE","Grazed Pasture",65.8211443515855,38.6069035434479
"2200","30 percent","Russia",2050,"CORE","Grazed Pasture",14.1220956276506,38.6069035434479
"2201","30 percent","South Africa",2050,"CORE","Grazed Pasture",33.5103879401247,38.6069035434479
"2202","30 percent","South America_Northern",2050,"CORE","Grazed Pasture",45.7312913407598,38.6069035434479
"2203","30 percent","South America_Southern",2050,"CORE","Grazed Pasture",32.6726590953013,38.6069035434479
"2204","30 percent","South Asia",2050,"CORE","Grazed Pasture",46.7770055332885,38.6069035434479
"2205","30 percent","South Korea",2050,"CORE","Grazed Pasture",17.9431143194224,38.6069035434479
"2206","30 percent","Southeast Asia",2050,"CORE","Grazed Pasture",7.89664302330289,38.6069035434479
"2207","30 percent","Taiwan",2050,"CORE","Grazed Pasture",21.3789734118051,38.6069035434479
"2208","30 percent","USA",2050,"CORE","Grazed Pasture",25.7549293764338,38.6069035434479
"2209","40 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",91.6479533458394,40.4155547759093
"2210","40 percent","Africa_Northern",2050,"CORE","Grazed Pasture",35.6730790475031,40.4155547759093
"2211","40 percent","Africa_Southern",2050,"CORE","Grazed Pasture",78.6259581662152,40.4155547759093
"2212","40 percent","Africa_Western",2050,"CORE","Grazed Pasture",106.794046063328,40.4155547759093
"2213","40 percent","Argentina",2050,"CORE","Grazed Pasture",25.6907294354644,40.4155547759093
"2214","40 percent","Australia_NZ",2050,"CORE","Grazed Pasture",40.7470541542711,40.4155547759093
"2215","40 percent","Brazil",2050,"CORE","Grazed Pasture",22.7510084449029,40.4155547759093
"2216","40 percent","Canada",2050,"CORE","Grazed Pasture",38.3308382396778,40.4155547759093
"2217","40 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",27.0135665746452,40.4155547759093
"2218","40 percent","Central Asia",2050,"CORE","Grazed Pasture",34.9627679180123,40.4155547759093
"2219","40 percent","China",2050,"CORE","Grazed Pasture",15.4931580807493,40.4155547759093
"2220","40 percent","Colombia",2050,"CORE","Grazed Pasture",41.8666061778799,40.4155547759093
"2221","40 percent","EU-12",2050,"CORE","Grazed Pasture",17.0370378340204,40.4155547759093
"2222","40 percent","EU-15",2050,"CORE","Grazed Pasture",0,40.4155547759093
"2223","40 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",19.9708117181708,40.4155547759093
"2224","40 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",17.4949301137093,40.4155547759093
"2225","40 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",23.3112672157646,40.4155547759093
"2226","40 percent","India",2050,"CORE","Grazed Pasture",37.4025548285255,40.4155547759093
"2227","40 percent","Indonesia",2050,"CORE","Grazed Pasture",43.5969444964378,40.4155547759093
"2228","40 percent","Japan",2050,"CORE","Grazed Pasture",0,40.4155547759093
"2229","40 percent","Mexico",2050,"CORE","Grazed Pasture",31.0001154448514,40.4155547759093
"2230","40 percent","Middle East",2050,"CORE","Grazed Pasture",56.8148528024253,40.4155547759093
"2231","40 percent","Pakistan",2050,"CORE","Grazed Pasture",70.7271651886732,40.4155547759093
"2232","40 percent","Russia",2050,"CORE","Grazed Pasture",13.6073458290304,40.4155547759093
"2233","40 percent","South Africa",2050,"CORE","Grazed Pasture",34.7117593153924,40.4155547759093
"2234","40 percent","South America_Northern",2050,"CORE","Grazed Pasture",44.8686410866849,40.4155547759093
"2235","40 percent","South America_Southern",2050,"CORE","Grazed Pasture",32.9511143478449,40.4155547759093
"2236","40 percent","South Asia",2050,"CORE","Grazed Pasture",52.7493813958941,40.4155547759093
"2237","40 percent","South Korea",2050,"CORE","Grazed Pasture",16.4626661043775,40.4155547759093
"2238","40 percent","Southeast Asia",2050,"CORE","Grazed Pasture",10.9703162019352,40.4155547759093
"2239","40 percent","Taiwan",2050,"CORE","Grazed Pasture",19.5714130158331,40.4155547759093
"2240","40 percent","USA",2050,"CORE","Grazed Pasture",25.4829045491779,40.4155547759093
"2241","Low","Africa_Eastern",2050,"CORE","Grazed Pasture",97.5211494710883,41.2348132459909
"2242","Low","Africa_Northern",2050,"CORE","Grazed Pasture",33.4394988733308,41.2348132459909
"2243","Low","Africa_Southern",2050,"CORE","Grazed Pasture",82.2300458799262,41.2348132459909
"2244","Low","Africa_Western",2050,"CORE","Grazed Pasture",118.532820442631,41.2348132459909
"2245","Low","Argentina",2050,"CORE","Grazed Pasture",25.1613682563761,41.2348132459909
"2246","Low","Australia_NZ",2050,"CORE","Grazed Pasture",38.8686563342624,41.2348132459909
"2247","Low","Brazil",2050,"CORE","Grazed Pasture",25.0455080288652,41.2348132459909
"2248","Low","Canada",2050,"CORE","Grazed Pasture",36.3434387809539,41.2348132459909
"2249","Low","Central America and Caribbean",2050,"CORE","Grazed Pasture",30.1743644790281,41.2348132459909
"2250","Low","Central Asia",2050,"CORE","Grazed Pasture",33.339573997537,41.2348132459909
"2251","Low","China",2050,"CORE","Grazed Pasture",10.3771917312961,41.2348132459909
"2252","Low","Colombia",2050,"CORE","Grazed Pasture",42.4746752257486,41.2348132459909
"2253","Low","EU-12",2050,"CORE","Grazed Pasture",19.8165688188065,41.2348132459909
"2254","Low","EU-15",2050,"CORE","Grazed Pasture",0,41.2348132459909
"2255","Low","Europe_Eastern",2050,"CORE","Grazed Pasture",21.0037611781157,41.2348132459909
"2256","Low","Europe_Non_EU",2050,"CORE","Grazed Pasture",20.2646194249096,41.2348132459909
"2257","Low","European Free Trade Association",2050,"CORE","Grazed Pasture",21.9617081331443,41.2348132459909
"2258","Low","India",2050,"CORE","Grazed Pasture",42.0398264870775,41.2348132459909
"2259","Low","Indonesia",2050,"CORE","Grazed Pasture",48.5352430462238,41.2348132459909
"2260","Low","Japan",2050,"CORE","Grazed Pasture",0,41.2348132459909
"2261","Low","Mexico",2050,"CORE","Grazed Pasture",31.8520860217928,41.2348132459909
"2262","Low","Middle East",2050,"CORE","Grazed Pasture",51.1928719800294,41.2348132459909
"2263","Low","Pakistan",2050,"CORE","Grazed Pasture",81.5695781330295,41.2348132459909
"2264","Low","Russia",2050,"CORE","Grazed Pasture",11.8986649269253,41.2348132459909
"2265","Low","South Africa",2050,"CORE","Grazed Pasture",35.755296757107,41.2348132459909
"2266","Low","South America_Northern",2050,"CORE","Grazed Pasture",43.1917413234228,41.2348132459909
"2267","Low","South America_Southern",2050,"CORE","Grazed Pasture",32.5288356304482,41.2348132459909
"2268","Low","South Asia",2050,"CORE","Grazed Pasture",49.2591228964217,41.2348132459909
"2269","Low","South Korea",2050,"CORE","Grazed Pasture",13.8123234665242,41.2348132459909
"2270","Low","Southeast Asia",2050,"CORE","Grazed Pasture",17.7219889479924,41.2348132459909
"2271","Low","Taiwan",2050,"CORE","Grazed Pasture",16.4235197339423,41.2348132459909
"2272","Low","USA",2050,"CORE","Grazed Pasture",24.1250512388817,41.2348132459909
"2273","High","Africa_Eastern",2050,"CORE","Grazed Pasture",98.3846629517145,41.4244178986634
"2274","High","Africa_Northern",2050,"CORE","Grazed Pasture",33.4128986705393,41.4244178986634
"2275","High","Africa_Southern",2050,"CORE","Grazed Pasture",82.5808679585305,41.4244178986634
"2276","High","Africa_Western",2050,"CORE","Grazed Pasture",119.419236154205,41.4244178986634
"2277","High","Argentina",2050,"CORE","Grazed Pasture",25.1633721822458,41.4244178986634
"2278","High","Australia_NZ",2050,"CORE","Grazed Pasture",38.9204651629542,41.4244178986634
"2279","High","Brazil",2050,"CORE","Grazed Pasture",25.0682578312506,41.4244178986634
"2280","High","Canada",2050,"CORE","Grazed Pasture",36.5258986619228,41.4244178986634
"2281","High","Central America and Caribbean",2050,"CORE","Grazed Pasture",30.8294058829234,41.4244178986634
"2282","High","Central Asia",2050,"CORE","Grazed Pasture",33.2840496953148,41.4244178986634
"2283","High","China",2050,"CORE","Grazed Pasture",10.3200157222381,41.4244178986634
"2284","High","Colombia",2050,"CORE","Grazed Pasture",42.4895605019984,41.4244178986634
"2285","High","EU-12",2050,"CORE","Grazed Pasture",20.1543453514708,41.4244178986634
"2286","High","EU-15",2050,"CORE","Grazed Pasture",0,41.4244178986634
"2287","High","Europe_Eastern",2050,"CORE","Grazed Pasture",20.8759657139948,41.4244178986634
"2288","High","Europe_Non_EU",2050,"CORE","Grazed Pasture",20.2460358366141,41.4244178986634
"2289","High","European Free Trade Association",2050,"CORE","Grazed Pasture",22.1010111276688,41.4244178986634
"2290","High","India",2050,"CORE","Grazed Pasture",42.3782109556745,41.4244178986634
"2291","High","Indonesia",2050,"CORE","Grazed Pasture",48.9976513034968,41.4244178986634
"2292","High","Japan",2050,"CORE","Grazed Pasture",0,41.4244178986634
"2293","High","Mexico",2050,"CORE","Grazed Pasture",31.8382679701448,41.4244178986634
"2294","High","Middle East",2050,"CORE","Grazed Pasture",51.0286379999286,41.4244178986634
"2295","High","Pakistan",2050,"CORE","Grazed Pasture",82.6297462921808,41.4244178986634
"2296","High","Russia",2050,"CORE","Grazed Pasture",11.8053413647079,41.4244178986634
"2297","High","South Africa",2050,"CORE","Grazed Pasture",35.6643958982447,41.4244178986634
"2298","High","South America_Northern",2050,"CORE","Grazed Pasture",43.0703851933318,41.4244178986634
"2299","High","South America_Southern",2050,"CORE","Grazed Pasture",32.3946974856389,41.4244178986634
"2300","High","South Asia",2050,"CORE","Grazed Pasture",49.1564923966657,41.4244178986634
"2301","High","South Korea",2050,"CORE","Grazed Pasture",13.5376526020387,41.4244178986634
"2302","High","Southeast Asia",2050,"CORE","Grazed Pasture",19.1592265253064,41.4244178986634
"2303","High","Taiwan",2050,"CORE","Grazed Pasture",16.058856983764,41.4244178986634
"2304","High","USA",2050,"CORE","Grazed Pasture",24.0479834441124,41.4244178986634
"2305","50 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",95.4702780851231,41.5490839642883
"2306","50 percent","Africa_Northern",2050,"CORE","Grazed Pasture",36.1487444715778,41.5490839642883
"2307","50 percent","Africa_Southern",2050,"CORE","Grazed Pasture",79.9672789791976,41.5490839642883
"2308","50 percent","Africa_Western",2050,"CORE","Grazed Pasture",111.429636010709,41.5490839642883
"2309","50 percent","Argentina",2050,"CORE","Grazed Pasture",25.9298957915939,41.5490839642883
"2310","50 percent","Australia_NZ",2050,"CORE","Grazed Pasture",40.1824789948752,41.5490839642883
"2311","50 percent","Brazil",2050,"CORE","Grazed Pasture",23.3987172810244,41.5490839642883
"2312","50 percent","Canada",2050,"CORE","Grazed Pasture",38.3360010022895,41.5490839642883
"2313","50 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",28.2276332279483,41.5490839642883
"2314","50 percent","Central Asia",2050,"CORE","Grazed Pasture",34.7179138224492,41.5490839642883
"2315","50 percent","China",2050,"CORE","Grazed Pasture",15.7584711472359,41.5490839642883
"2316","50 percent","Colombia",2050,"CORE","Grazed Pasture",42.0979785014542,41.5490839642883
"2317","50 percent","EU-12",2050,"CORE","Grazed Pasture",17.9062489241966,41.5490839642883
"2318","50 percent","EU-15",2050,"CORE","Grazed Pasture",0,41.5490839642883
"2319","50 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",20.1675809098261,41.5490839642883
"2320","50 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",18.4461843968587,41.5490839642883
"2321","50 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",23.9897654652134,41.5490839642883
"2322","50 percent","India",2050,"CORE","Grazed Pasture",40.0803175147355,41.5490839642883
"2323","50 percent","Indonesia",2050,"CORE","Grazed Pasture",45.2016579871228,41.5490839642883
"2324","50 percent","Japan",2050,"CORE","Grazed Pasture",0,41.5490839642883
"2325","50 percent","Mexico",2050,"CORE","Grazed Pasture",31.5440759880315,41.5490839642883
"2326","50 percent","Middle East",2050,"CORE","Grazed Pasture",56.1174816424823,41.5490839642883
"2327","50 percent","Pakistan",2050,"CORE","Grazed Pasture",74.790155967822,41.5490839642883
"2328","50 percent","Russia",2050,"CORE","Grazed Pasture",13.2401313784934,41.5490839642883
"2329","50 percent","South Africa",2050,"CORE","Grazed Pasture",35.4379721307261,41.5490839642883
"2330","50 percent","South America_Northern",2050,"CORE","Grazed Pasture",44.2560728424565,41.5490839642883
"2331","50 percent","South America_Southern",2050,"CORE","Grazed Pasture",33.0282877803123,41.5490839642883
"2332","50 percent","South Asia",2050,"CORE","Grazed Pasture",56.8159292915007,41.5490839642883
"2333","50 percent","South Korea",2050,"CORE","Grazed Pasture",15.4542448564484,41.5490839642883
"2334","50 percent","Southeast Asia",2050,"CORE","Grazed Pasture",13.2632216383866,41.5490839642883
"2335","50 percent","Taiwan",2050,"CORE","Grazed Pasture",18.3376076634209,41.5490839642883
"2336","50 percent","USA",2050,"CORE","Grazed Pasture",25.2458228296616,41.5490839642883
"2337","60 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",98.0224769053037,42.3249749140026
"2338","60 percent","Africa_Northern",2050,"CORE","Grazed Pasture",36.5173216635155,42.3249749140026
"2339","60 percent","Africa_Southern",2050,"CORE","Grazed Pasture",80.8504561546153,42.3249749140026
"2340","60 percent","Africa_Western",2050,"CORE","Grazed Pasture",114.594623691427,42.3249749140026
"2341","60 percent","Argentina",2050,"CORE","Grazed Pasture",26.060634279547,42.3249749140026
"2342","60 percent","Australia_NZ",2050,"CORE","Grazed Pasture",39.7209500973909,42.3249749140026
"2343","60 percent","Brazil",2050,"CORE","Grazed Pasture",23.8478209252949,42.3249749140026
"2344","60 percent","Canada",2050,"CORE","Grazed Pasture",38.3410510050468,42.3249749140026
"2345","60 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",29.0967283256235,42.3249749140026
"2346","60 percent","Central Asia",2050,"CORE","Grazed Pasture",34.5275988893011,42.3249749140026
"2347","60 percent","China",2050,"CORE","Grazed Pasture",15.9204062360657,42.3249749140026
"2348","60 percent","Colombia",2050,"CORE","Grazed Pasture",42.2335116982411,42.3249749140026
"2349","60 percent","EU-12",2050,"CORE","Grazed Pasture",18.5744916502112,42.3249749140026
"2350","60 percent","EU-15",2050,"CORE","Grazed Pasture",0,42.3249749140026
"2351","60 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",20.3209326169842,42.3249749140026
"2352","60 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",19.1355215065085,42.3249749140026
"2353","60 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",24.4201580130535,42.3249749140026
"2354","60 percent","India",2050,"CORE","Grazed Pasture",42.1007455178788,42.3249749140026
"2355","60 percent","Indonesia",2050,"CORE","Grazed Pasture",46.4119828794505,42.3249749140026
"2356","60 percent","Japan",2050,"CORE","Grazed Pasture",0,42.3249749140026
"2357","60 percent","Mexico",2050,"CORE","Grazed Pasture",31.8703539212305,42.3249749140026
"2358","60 percent","Middle East",2050,"CORE","Grazed Pasture",55.5684155105652,42.3249749140026
"2359","60 percent","Pakistan",2050,"CORE","Grazed Pasture",78.1961949683921,42.3249749140026
"2360","60 percent","Russia",2050,"CORE","Grazed Pasture",12.9643560661978,42.3249749140026
"2361","60 percent","South Africa",2050,"CORE","Grazed Pasture",35.9196472771399,42.3249749140026
"2362","60 percent","South America_Northern",2050,"CORE","Grazed Pasture",43.7991662920206,42.3249749140026
"2363","60 percent","South America_Southern",2050,"CORE","Grazed Pasture",33.0291519644824,42.3249749140026
"2364","60 percent","South Asia",2050,"CORE","Grazed Pasture",59.723387833774,42.3249749140026
"2365","60 percent","South Korea",2050,"CORE","Grazed Pasture",14.7217892178205,42.3249749140026
"2366","60 percent","Southeast Asia",2050,"CORE","Grazed Pasture",15.0512366080459,42.3249749140026
"2367","60 percent","Taiwan",2050,"CORE","Grazed Pasture",17.4398602182829,42.3249749140026
"2368","60 percent","USA",2050,"CORE","Grazed Pasture",25.0480613943428,42.3249749140026
"2369","70 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",99.8381102463451,42.8889152635818
"2370","70 percent","Africa_Northern",2050,"CORE","Grazed Pasture",36.8151841590435,42.8889152635818
"2371","70 percent","Africa_Southern",2050,"CORE","Grazed Pasture",81.4737838177114,42.8889152635818
"2372","70 percent","Africa_Western",2050,"CORE","Grazed Pasture",116.890839660163,42.8889152635818
"2373","70 percent","Argentina",2050,"CORE","Grazed Pasture",26.1352730239742,42.8889152635818
"2374","70 percent","Australia_NZ",2050,"CORE","Grazed Pasture",39.3400958763786,42.8889152635818
"2375","70 percent","Brazil",2050,"CORE","Grazed Pasture",24.1751385893926,42.8889152635818
"2376","70 percent","Canada",2050,"CORE","Grazed Pasture",38.345369044181,42.8889152635818
"2377","70 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",29.7475783745567,42.8889152635818
"2378","70 percent","Central Asia",2050,"CORE","Grazed Pasture",34.3763377892729,42.8889152635818
"2379","70 percent","China",2050,"CORE","Grazed Pasture",16.0270792044208,42.8889152635818
"2380","70 percent","Colombia",2050,"CORE","Grazed Pasture",42.3196037256176,42.8889152635818
"2381","70 percent","EU-12",2050,"CORE","Grazed Pasture",19.107027289543,42.8889152635818
"2382","70 percent","EU-15",2050,"CORE","Grazed Pasture",0,42.8889152635818
"2383","70 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",20.4456306973079,42.8889152635818
"2384","70 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",19.6575147675998,42.8889152635818
"2385","70 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",24.7021248242362,42.8889152635818
"2386","70 percent","India",2050,"CORE","Grazed Pasture",43.6501214281277,42.8889152635818
"2387","70 percent","Indonesia",2050,"CORE","Grazed Pasture",47.355092352704,42.8889152635818
"2388","70 percent","Japan",2050,"CORE","Grazed Pasture",0,42.8889152635818
"2389","70 percent","Mexico",2050,"CORE","Grazed Pasture",32.0786505013511,42.8889152635818
"2390","70 percent","Middle East",2050,"CORE","Grazed Pasture",55.129129275636,42.8889152635818
"2391","70 percent","Pakistan",2050,"CORE","Grazed Pasture",81.08705912817,42.8889152635818
"2392","70 percent","Russia",2050,"CORE","Grazed Pasture",12.7496639199088,42.8889152635818
"2393","70 percent","South Africa",2050,"CORE","Grazed Pasture",36.2608292370739,42.8889152635818
"2394","70 percent","South America_Northern",2050,"CORE","Grazed Pasture",43.445054423905,42.8889152635818
"2395","70 percent","South America_Southern",2050,"CORE","Grazed Pasture",32.999617062218,42.8889152635818
"2396","70 percent","South Asia",2050,"CORE","Grazed Pasture",61.8877942971569,42.8889152635818
"2397","70 percent","South Korea",2050,"CORE","Grazed Pasture",14.1661587283159,42.8889152635818
"2398","70 percent","Southeast Asia",2050,"CORE","Grazed Pasture",16.4929963576146,42.8889152635818
"2399","70 percent","Taiwan",2050,"CORE","Grazed Pasture",16.7576242042019,42.8889152635818
"2400","70 percent","USA",2050,"CORE","Grazed Pasture",24.8837346532107,42.8889152635818
"2401","80 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",101.192661965517,43.3170331623635
"2402","80 percent","Africa_Northern",2050,"CORE","Grazed Pasture",37.0629545872923,43.3170331623635
"2403","80 percent","Africa_Southern",2050,"CORE","Grazed Pasture",81.9344162501217,43.3170331623635
"2404","80 percent","Africa_Western",2050,"CORE","Grazed Pasture",118.632152304956,43.3170331623635
"2405","80 percent","Argentina",2050,"CORE","Grazed Pasture",26.1790758382569,43.3170331623635
"2406","80 percent","Australia_NZ",2050,"CORE","Grazed Pasture",39.0212392170434,43.3170331623635
"2407","80 percent","Brazil",2050,"CORE","Grazed Pasture",24.4216985822258,43.3170331623635
"2408","80 percent","Canada",2050,"CORE","Grazed Pasture",38.3490401772987,43.3170331623635
"2409","80 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",30.2526556063028,43.3170331623635
"2410","80 percent","Central Asia",2050,"CORE","Grazed Pasture",34.2535078738602,43.3170331623635
"2411","80 percent","China",2050,"CORE","Grazed Pasture",16.1017046090057,43.3170331623635
"2412","80 percent","Colombia",2050,"CORE","Grazed Pasture",42.3773365452056,43.3170331623635
"2413","80 percent","EU-12",2050,"CORE","Grazed Pasture",19.541870211372,43.3170331623635
"2414","80 percent","EU-15",2050,"CORE","Grazed Pasture",0,43.3170331623635
"2415","80 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",20.5494544922226,43.3170331623635
"2416","80 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",20.066291809285,43.3170331623635
"2417","80 percent","European Free Trade Association",2050,"CORE","Grazed Pasture",24.8907705139411,43.3170331623635
"2418","80 percent","India",2050,"CORE","Grazed Pasture",44.8639634051105,43.3170331623635
"2419","80 percent","Indonesia",2050,"CORE","Grazed Pasture",48.1095766537918,43.3170331623635
"2420","80 percent","Japan",2050,"CORE","Grazed Pasture",0,43.3170331623635
"2421","80 percent","Mexico",2050,"CORE","Grazed Pasture",32.2181834058275,43.3170331623635
"2422","80 percent","Middle East",2050,"CORE","Grazed Pasture",54.7710963726162,43.3170331623635
"2423","80 percent","Pakistan",2050,"CORE","Grazed Pasture",83.5659897406127,43.3170331623635
"2424","80 percent","Russia",2050,"CORE","Grazed Pasture",12.5781005497696,43.3170331623635
"2425","80 percent","South Africa",2050,"CORE","Grazed Pasture",36.5138716036031,43.3170331623635
"2426","80 percent","South America_Northern",2050,"CORE","Grazed Pasture",43.1639737075162,43.3170331623635
"2427","80 percent","South America_Southern",2050,"CORE","Grazed Pasture",32.957690116168,43.3170331623635
"2428","80 percent","South Asia",2050,"CORE","Grazed Pasture",63.5531945956524,43.3170331623635
"2429","80 percent","South Korea",2050,"CORE","Grazed Pasture",13.7311244702217,43.3170331623635
"2430","80 percent","Southeast Asia",2050,"CORE","Grazed Pasture",17.6846769286175,43.3170331623635
"2431","80 percent","Taiwan",2050,"CORE","Grazed Pasture",16.2213842307759,43.3170331623635
"2432","80 percent","USA",2050,"CORE","Grazed Pasture",24.7454144740962,43.3170331623635
"2433","90 percent","Africa_Eastern",2050,"CORE","Grazed Pasture",102.240333144967,43.653134072126
"2434","90 percent","Africa_Northern",2050,"CORE","Grazed Pasture",37.2724386562424,43.653134072126
"2435","90 percent","Africa_Southern",2050,"CORE","Grazed Pasture",82.2861404161782,43.653134072126
"2436","90 percent","Africa_Western",2050,"CORE","Grazed Pasture",119.997389478614,43.653134072126
"2437","90 percent","Argentina",2050,"CORE","Grazed Pasture",26.2047338758354,43.653134072126
"2438","90 percent","Australia_NZ",2050,"CORE","Grazed Pasture",38.751672450105,43.653134072126
"2439","90 percent","Brazil",2050,"CORE","Grazed Pasture",24.6138720615569,43.653134072126
"2440","90 percent","Canada",2050,"CORE","Grazed Pasture",38.3522700253111,43.653134072126
"2441","90 percent","Central America and Caribbean",2050,"CORE","Grazed Pasture",30.6552006870509,43.653134072126
"2442","90 percent","Central Asia",2050,"CORE","Grazed Pasture",34.1515136924842,43.653134072126
"2443","90 percent","China",2050,"CORE","Grazed Pasture",16.155904115351,43.653134072126
"2444","90 percent","Colombia",2050,"CORE","Grazed Pasture",42.4175378172105,43.653134072126
"2445","90 percent","EU-12",2050,"CORE","Grazed Pasture",19.9047350385369,43.653134072126
"2446","90 percent","EU-15",2050,"CORE","Grazed Pasture",0,43.653134072126
"2447","90 percent","Europe_Eastern",2050,"CORE","Grazed Pasture",20.6374591429922,43.653134072126
"2448","90 percent","Europe_Non_EU",2050,"CORE","Grazed Pasture",20.3948865387862,43.653134072126
